what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1404800908406
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1404800908437
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1404800908438
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1404800908508
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1404800908509
os,sysinfo,,,"win32",1404800908513
arch,sysinfo,,,"x86",1404800908513
ws,sysinfo,,,"win32",1404800908513
locale,sysinfo,,,"es_ES",1404800908513
processors,sysinfo,,,"4",1404800908513
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1404800908513
java.runtime.version,sysinfo,,,"1.7.0_60-b19",1404800908513
java.specification.name,sysinfo,,,"Java Platform API Specification",1404800908513
java.specification.vendor,sysinfo,,,"Oracle Corporation",1404800908513
java.specification.version,sysinfo,,,"1.7",1404800908513
java.vendor,sysinfo,,,"Oracle Corporation",1404800908513
java.version,sysinfo,,,"1.7.0_60",1404800908513
java.vm.info,sysinfo,,,"mixed mode",1404800908513
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1404800908513
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1404800908513
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1404800908513
java.vm.specification.version,sysinfo,,,"1.7",1404800908513
java.vm.vendor,sysinfo,,,"Oracle Corporation",1404800908513
java.vm.version,sysinfo,,,"24.60-b09",1404800908513
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1404800908532
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1404800909833
started,bundle,org.eclipse.wb.discovery.ui,1.5.0.r37x201206111213,"org.eclipse.wb.discovery.ui",1404800910471
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1404800910730
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1404800910773
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1404800911369
