what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301345901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301351088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301378060
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301389499
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301394400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1404301399110
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301400931
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1404301401079
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301401621
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1404301402346
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1404301402594
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1404301402612
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1404301402648
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1404301402702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301403137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301404228
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1404301404337
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1404301404628
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1404301414704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301415209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301416228
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301450513
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301453485
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301458042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301468458
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301643851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301661672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301685956
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404301697419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301707494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301722096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301723328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301748435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301751414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301982427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404301987947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302334319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302337174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302340674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302340703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302340838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302372446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302833294
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404302836619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1404302839903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302840417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302939279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404302960537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404303525111
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404303527086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404303536249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304100219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304112074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304468754
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404304476397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304494510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304527742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304531183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304532013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304532890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304780633
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1404304785802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304809105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404304933248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1404305492772
