what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402959965510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960013896
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1402960020371
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1402960023565
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1402960023638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960025568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960025959
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1402960032086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960057439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960085916
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1402960092151
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402960092172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402960100126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402960104822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1402960110504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1402960116244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402960124005
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1402960131755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960147617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960158395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960161035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960224725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402960225705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402961358400
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402961398470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402961415561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402962081056
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1402962082805
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402962093809
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1402962096307
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1402962096471
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1402962097787
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1402962098646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1402962128117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1402962128328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402962130287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402962133494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402962342570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402962343996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402962693645
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1402962695040
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402962696663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402962701860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402962988148
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1402963016863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963019410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1402963023302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1402963024967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963027363
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963027454
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963027515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963029132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963229819
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1402963232041
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963232219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963266709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963310033
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1402963315431
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402963317919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963319678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963320890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963321628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963361717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963384979
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963385641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963386408
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963550147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963554151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963614328
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963616460
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1402963624608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1402963645009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963647355
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963650147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963651962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963655071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963657534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963659440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963662197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963664078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963666009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1402963668020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402963670665
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963694270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402963695361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963698891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963701299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1402963704788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963711696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963713638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963718797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963719759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402963760386
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963761339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963768119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1402963770814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402963776321
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963778651
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1402963794363
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963796976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402963799614
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963800742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1402963803082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1402963811375
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963811895
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1402963814666
